id,date,type,category,description,amount,currency,merchantId,merchantName,mcc,isRecurring,essentiality,labelRecurring,labelEssential
txn_2879,2025-01-13,expense,mobile,Mobile expense,400.86,INR,m_ee,EE,4814,True,essential,1,1
txn_2880,2025-05-20,expense,health,Health expense,242.32,USD,m_boots,Boots,5912,False,essential,0,1
txn_2881,2025-04-12,income,interest,Interest payment,1133.65,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2882,2025-03-08,expense,shopping,Shopping expense,366.99,INR,m_amazon,Amazon,5942,False,discretionary,0,0
txn_2883,2025-11-10,expense,health,Health expense,60.04,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_2884,2025-02-03,income,salary,Salary payment,1459.73,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_2885,2025-02-16,expense,dining,Dining expense,446.66,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_2886,2025-04-20,expense,shopping,Shopping expense,374.69,GBP,m_argos,Argos,5311,False,discretionary,0,0
txn_2887,2025-06-11,expense,utilities,Utilities expense,204.5,INR,m_britishgas,British Gas,4900,True,essential,1,1
txn_2888,2025-03-31,expense,subscriptions,Subscriptions expense,338.01,GBP,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_2889,2025-03-19,income,dividend,Dividend payment,3658.88,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2890,2025-07-29,income,bonus,Bonus payment,2821.86,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2891,2025-05-08,expense,utilities,Utilities expense,60.05,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2892,2025-01-21,income,interest,Interest payment,1641.61,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2893,2025-03-29,expense,utilities,Utilities expense,351.76,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2894,2025-04-04,expense,utilities,Utilities expense,568.07,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2895,2025-10-18,expense,groceries,Groceries expense,532.12,GBP,m_aldi,ALDI,5411,False,essential,0,1
txn_2896,2025-02-05,income,interest,Interest payment,3683.7,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2897,2025-02-26,expense,health,Health expense,193.78,USD,m_boots,Boots,5912,False,essential,0,1
txn_2898,2025-12-31,expense,shopping,Shopping expense,362.48,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_2899,2025-09-11,income,freelance,Freelance payment,1587.82,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_2900,2025-05-10,income,dividend,Dividend payment,3636.26,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2901,2025-01-13,expense,rent,Rent expense,390.34,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_2902,2025-12-25,expense,travel,Travel expense,203.84,INR,m_trainline,Trainline,4112,False,discretionary,0,0
txn_2903,2025-05-20,expense,health,Health expense,49.99,INR,m_nhs,NHS,8099,False,essential,0,1
txn_2904,2025-10-10,income,dividend,Dividend payment,273.01,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2905,2025-07-14,income,interest,Interest payment,1675.91,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2906,2025-12-22,expense,shopping,Shopping expense,221.34,INR,m_amazon,Amazon,5942,False,discretionary,0,0
txn_2907,2025-09-20,expense,travel,Travel expense,424.95,INR,m_ryanair,Ryanair,4511,False,discretionary,0,0
txn_2908,2025-03-09,expense,internet,Internet expense,117.36,GBP,m_sky,Sky,4899,True,essential,1,1
txn_2909,2025-05-25,expense,health,Health expense,52.71,INR,m_superdrug,Superdrug,5912,False,essential,0,1
txn_2910,2025-12-08,expense,rent,Rent expense,486.83,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_2911,2025-02-24,expense,shopping,Shopping expense,40.85,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_2912,2025-10-20,expense,groceries,Groceries expense,7.77,GBP,m_waitrose,Waitrose,5411,False,essential,0,1
txn_2913,2025-01-07,expense,mobile,Mobile expense,44.09,GBP,m_vodafone,Vodafone,4814,True,essential,1,1
txn_2914,2025-10-26,expense,health,Health expense,524.29,INR,m_boots,Boots,5912,False,essential,0,1
txn_2915,2025-12-07,income,salary,Salary payment,2875.76,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_2916,2025-04-13,expense,transport,Transport expense,56.84,GBP,m_uber,Uber,4121,False,essential,0,1
txn_2917,2025-02-16,income,freelance,Freelance payment,389.99,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_2918,2025-02-10,expense,utilities,Utilities expense,490.9,USD,m_thameswater,Thames Water,4900,True,essential,1,1
txn_2919,2025-12-29,expense,utilities,Utilities expense,174.26,USD,m_britishgas,British Gas,4900,True,essential,1,1
txn_2920,2025-12-13,expense,utilities,Utilities expense,112.59,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_2921,2025-01-04,income,bonus,Bonus payment,746.79,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2922,2025-10-05,expense,entertainment,Entertainment expense,76.16,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_2923,2025-02-08,income,freelance,Freelance payment,817.21,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_2924,2025-11-22,expense,mobile,Mobile expense,248.54,GBP,m_ee,EE,4814,True,essential,1,1
txn_2925,2025-11-24,expense,coffee,Coffee expense,495.03,INR,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_2926,2025-05-04,expense,coffee,Coffee expense,453.07,GBP,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_2927,2025-02-03,income,bonus,Bonus payment,3630.24,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2928,2025-01-31,expense,groceries,Groceries expense,405.07,INR,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_2929,2025-08-17,income,bonus,Bonus payment,2434.93,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2930,2025-07-05,expense,mobile,Mobile expense,158.94,GBP,m_ee,EE,4814,True,essential,1,1
txn_2931,2025-06-13,expense,shopping,Shopping expense,300.82,INR,m_argos,Argos,5311,False,discretionary,0,0
txn_2932,2025-09-08,expense,dining,Dining expense,353.16,USD,m_nandos,Nando's,5812,False,discretionary,0,0
txn_2933,2025-01-22,expense,utilities,Utilities expense,528.22,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2934,2025-06-16,expense,utilities,Utilities expense,521.47,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2935,2025-08-26,expense,entertainment,Entertainment expense,450.83,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_2936,2025-08-03,expense,subscriptions,Subscriptions expense,191.4,USD,m_google,Google,5734,True,discretionary,1,0
txn_2937,2025-11-20,income,salary,Salary payment,1850.65,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_2938,2025-12-05,expense,mobile,Mobile expense,567.73,USD,m_o2,O2,4814,True,essential,1,1
txn_2939,2025-04-22,income,interest,Interest payment,769.62,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2940,2025-06-22,income,interest,Interest payment,801.6,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2941,2025-10-09,expense,utilities,Utilities expense,364.88,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2942,2025-09-13,expense,utilities,Utilities expense,581.52,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2943,2025-01-31,expense,groceries,Groceries expense,571.86,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_2944,2025-12-28,expense,transport,Transport expense,142.62,GBP,m_bolt,Bolt,4121,False,essential,0,1
txn_2945,2025-09-11,expense,utilities,Utilities expense,9.75,INR,m_britishgas,British Gas,4900,True,essential,1,1
txn_2946,2025-06-07,expense,health,Health expense,187.75,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_2947,2025-11-13,expense,mobile,Mobile expense,79.4,GBP,m_o2,O2,4814,True,essential,1,1
txn_2948,2025-05-25,expense,subscriptions,Subscriptions expense,413.73,GBP,m_netflix,Netflix,4899,True,discretionary,1,0
txn_2949,2025-03-07,expense,groceries,Groceries expense,12.59,INR,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_2950,2025-07-09,expense,shopping,Shopping expense,413.59,USD,m_argos,Argos,5311,False,discretionary,0,0
txn_2951,2025-06-10,expense,subscriptions,Subscriptions expense,169.76,INR,m_spotify,Spotify,4899,True,discretionary,1,0
txn_2952,2025-06-24,expense,entertainment,Entertainment expense,118.24,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_2953,2025-03-07,expense,entertainment,Entertainment expense,356.52,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_2954,2025-05-02,expense,utilities,Utilities expense,338.85,USD,m_britishgas,British Gas,4900,True,essential,1,1
txn_2955,2025-01-10,expense,travel,Travel expense,450.62,GBP,m_ba,British Airways,4511,False,discretionary,0,0
txn_2956,2025-11-16,expense,utilities,Utilities expense,362.35,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_2957,2025-05-17,income,freelance,Freelance payment,3206.87,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_2958,2025-05-22,expense,subscriptions,Subscriptions expense,37.29,GBP,m_google,Google,5734,True,discretionary,1,0
txn_2959,2025-05-07,expense,shopping,Shopping expense,214.99,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_2960,2025-11-14,expense,subscriptions,Subscriptions expense,165.11,USD,m_spotify,Spotify,4899,True,discretionary,1,0
txn_2961,2025-06-13,expense,mobile,Mobile expense,530.16,GBP,m_o2,O2,4814,True,essential,1,1
txn_2962,2025-04-13,expense,mobile,Mobile expense,363.84,USD,m_o2,O2,4814,True,essential,1,1
txn_2963,2025-06-01,expense,internet,Internet expense,479.71,USD,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_2964,2025-05-25,expense,travel,Travel expense,420.99,INR,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_2965,2025-01-06,expense,transport,Transport expense,179.07,USD,m_trainline,Trainline,4112,False,essential,0,1
txn_2966,2025-01-15,expense,groceries,Groceries expense,222.44,INR,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_2967,2025-03-17,expense,internet,Internet expense,95.87,INR,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_2968,2025-08-16,expense,coffee,Coffee expense,274.65,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_2969,2025-04-12,expense,coffee,Coffee expense,99.41,INR,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_2970,2025-03-07,expense,groceries,Groceries expense,33.35,GBP,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_2971,2025-06-17,expense,transport,Transport expense,190.53,GBP,m_bp,BP,5541,False,essential,0,1
txn_2972,2025-07-12,expense,health,Health expense,195.68,INR,m_nhs,NHS,8099,False,essential,0,1
txn_2973,2025-04-02,expense,health,Health expense,171.18,GBP,m_boots,Boots,5912,False,essential,0,1
txn_2974,2025-10-17,expense,internet,Internet expense,35.4,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_2975,2025-03-09,expense,transport,Transport expense,92.64,GBP,m_tfl,Transport for London,4111,False,essential,0,1
txn_2976,2025-09-25,income,salary,Salary payment,3067.71,USD,m_employer,Employer Payroll,0,True,essential,1,1
txn_2977,2025-07-02,expense,shopping,Shopping expense,451.01,INR,m_argos,Argos,5311,False,discretionary,0,0
txn_2978,2025-09-10,expense,internet,Internet expense,250.98,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_2979,2025-07-22,expense,dining,Dining expense,270.2,GBP,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_2980,2025-03-01,expense,dining,Dining expense,145.08,GBP,m_nandos,Nando's,5812,False,discretionary,0,0
txn_2981,2025-11-27,expense,rent,Rent expense,386.46,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_2982,2025-12-24,expense,rent,Rent expense,132.96,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_2983,2025-04-30,expense,internet,Internet expense,193.04,USD,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_2984,2025-07-18,expense,rent,Rent expense,307.13,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_2985,2025-05-29,expense,internet,Internet expense,42.64,INR,m_bt,BT,4814,True,essential,1,1
txn_2986,2025-04-13,expense,dining,Dining expense,350.48,USD,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_2987,2025-01-04,expense,mobile,Mobile expense,529.22,GBP,m_vodafone,Vodafone,4814,True,essential,1,1
txn_2988,2025-09-18,expense,travel,Travel expense,129.24,USD,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_2989,2025-10-02,income,bonus,Bonus payment,2313.8,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2990,2025-09-19,expense,subscriptions,Subscriptions expense,365.36,USD,m_google,Google,5734,True,discretionary,1,0
txn_2991,2025-06-21,income,interest,Interest payment,652.84,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_2992,2025-05-27,expense,mobile,Mobile expense,580.71,INR,m_ee,EE,4814,True,essential,1,1
txn_2993,2025-12-10,expense,dining,Dining expense,112.53,INR,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_2994,2025-01-22,expense,entertainment,Entertainment expense,559.98,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_2995,2025-04-16,income,freelance,Freelance payment,3569.28,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_2996,2025-06-05,expense,health,Health expense,376.42,GBP,m_boots,Boots,5912,False,essential,0,1
txn_2997,2025-10-18,expense,dining,Dining expense,307.64,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_2998,2025-06-08,income,bonus,Bonus payment,984.14,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_2999,2025-07-18,expense,travel,Travel expense,361.88,INR,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_3000,2025-03-26,expense,internet,Internet expense,358.85,INR,m_bt,BT,4814,True,essential,1,1
txn_3001,2025-12-08,expense,groceries,Groceries expense,370.59,USD,m_waitrose,Waitrose,5411,False,essential,0,1
txn_3002,2025-01-01,expense,rent,Rent expense,568.18,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_3003,2025-01-01,expense,entertainment,Entertainment expense,341.73,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_3004,2025-03-23,income,freelance,Freelance payment,2653.93,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_3005,2025-08-05,expense,groceries,Groceries expense,169.43,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_3006,2025-12-01,income,salary,Salary payment,1347.79,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_3007,2025-05-15,expense,groceries,Groceries expense,551.81,USD,m_tesco,Tesco,5411,False,essential,0,1
txn_3008,2025-12-16,expense,transport,Transport expense,10.58,INR,m_tfl,Transport for London,4111,False,essential,0,1
txn_3009,2025-02-14,expense,mobile,Mobile expense,417.56,INR,m_vodafone,Vodafone,4814,True,essential,1,1
txn_3010,2025-05-20,expense,groceries,Groceries expense,439.4,INR,m_tesco,Tesco,5411,False,essential,0,1
txn_3011,2025-03-20,income,interest,Interest payment,313.61,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_3012,2025-09-12,expense,travel,Travel expense,106.66,INR,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_3013,2025-01-07,expense,health,Health expense,39.68,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_3014,2025-05-24,expense,dining,Dining expense,481.56,INR,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_3015,2025-01-13,expense,dining,Dining expense,414.43,USD,m_kfc,KFC,5814,False,discretionary,0,0
txn_3016,2025-01-01,expense,mobile,Mobile expense,501.56,GBP,m_ee,EE,4814,True,essential,1,1
txn_3017,2025-08-11,expense,subscriptions,Subscriptions expense,140.45,INR,m_netflix,Netflix,4899,True,discretionary,1,0
txn_3018,2025-01-25,expense,mobile,Mobile expense,221.64,GBP,m_o2,O2,4814,True,essential,1,1
txn_3019,2025-08-30,expense,health,Health expense,541.29,GBP,m_superdrug,Superdrug,5912,False,essential,0,1
txn_3020,2025-10-10,expense,entertainment,Entertainment expense,384.31,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_3021,2025-07-28,income,bonus,Bonus payment,1976.44,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_3022,2025-06-27,expense,health,Health expense,451.49,USD,m_superdrug,Superdrug,5912,False,essential,0,1
txn_3023,2025-09-11,expense,shopping,Shopping expense,576.91,INR,m_amazon,Amazon,5942,False,discretionary,0,0
txn_3024,2025-02-14,expense,shopping,Shopping expense,554.98,USD,m_ebay,eBay,5968,False,discretionary,0,0
txn_3025,2025-11-27,expense,rent,Rent expense,207.39,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_3026,2025-11-17,income,dividend,Dividend payment,2604.25,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_3027,2025-03-23,expense,subscriptions,Subscriptions expense,125.08,USD,m_spotify,Spotify,4899,True,discretionary,1,0
txn_3028,2025-12-21,expense,groceries,Groceries expense,594.32,INR,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_3029,2025-10-06,income,dividend,Dividend payment,215.35,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_3030,2025-10-09,expense,entertainment,Entertainment expense,137.62,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_3031,2025-12-30,expense,groceries,Groceries expense,196.64,INR,m_asda,ASDA,5411,False,essential,0,1
txn_3032,2025-07-11,expense,internet,Internet expense,394.82,INR,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_3033,2025-07-21,income,interest,Interest payment,2813.64,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_3034,2025-02-24,expense,transport,Transport expense,500.94,INR,m_tfl,Transport for London,4111,False,essential,0,1
txn_3035,2025-04-07,expense,utilities,Utilities expense,88.32,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_3036,2025-02-06,expense,dining,Dining expense,453.97,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_3037,2025-06-05,expense,dining,Dining expense,16.06,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_3038,2025-01-16,expense,transport,Transport expense,496.94,USD,m_uber,Uber,4121,False,essential,0,1
txn_3039,2025-12-15,income,interest,Interest payment,3813.85,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_3040,2025-08-05,expense,rent,Rent expense,419.3,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_3041,2025-06-03,expense,dining,Dining expense,183.66,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_3042,2025-11-14,expense,health,Health expense,369.65,INR,m_superdrug,Superdrug,5912,False,essential,0,1
